id,date,store_nbr,family,sales,onpromotion
2759041,2017-04-02,23,EGGS,83.0,1
1321323,2015-01-14,33,BEVERAGES,684.0,1
456471,2013-09-14,17,HOME AND KITCHEN I,0.0,0
487984,2013-10-01,50,GROCERY II,30.0,0
1970300,2016-01-14,42,BEAUTY,3.0,0
2379606,2016-08-31,27,DELI,273.856,4
1519919,2015-05-05,6,BREAD/BAKERY,566.932,5
1359055,2015-02-04,41,HOME AND KITCHEN II,10.0,0
185569,2013-04-15,16,EGGS,91.0,0
1665628,2015-07-26,43,LADIESWEAR,0.0,0
2629621,2017-01-19,41,HOME AND KITCHEN II,29.0,0
2167950,2016-05-04,38,HOME AND KITCHEN I,14.0,0
2445669,2016-10-07,30,CELEBRATION,3.0,0
2659854,2017-02-05,4,LINGERIE,2.0,0
1848426,2015-11-06,22,PRODUCE,269.261,0
653427,2014-01-03,42,PLAYERS AND ELECTRONICS,0.0,0
491375,2013-10-03,46,BREAD/BAKERY,392.253,0
2599368,2017-01-02,42,MEATS,264.625,0
1383575,2015-02-18,3,HOME APPLIANCES,5.0,0
111648,2013-03-04,41,DELI,159.239,0
1674947,2015-07-31,54,SEAFOOD,6.0,0
134356,2013-03-17,29,GROCERY II,0.0,0
908810,2014-05-26,9,MAGAZINES,0.0,0
1796851,2015-10-08,26,BABY CARE,0.0,0
2352167,2016-08-15,7,PET SUPPLIES,4.0,0
2280261,2016-07-06,39,PLAYERS AND ELECTRONICS,14.0,0
996406,2014-07-15,17,BOOKS,0.0,0
954413,2014-06-21,38,LAWN AND GARDEN,21.0,0
2831994,2017-05-13,20,AUTOMOTIVE,14.0,0
1337675,2015-01-23,41,LAWN AND GARDEN,8.0,0
411178,2013-08-19,45,SCHOOL AND OFFICE SUPPLIES,0.0,0
401386,2013-08-14,21,CLEANING,0.0,0
2135967,2016-04-16,40,DELI,265.0,1
2280298,2016-07-06,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
2038862,2016-02-22,16,MAGAZINES,3.0,0
1860271,2015-11-12,54,POULTRY,38.47,0
2839123,2017-05-17,20,BABY CARE,0.0,0
2800599,2017-04-25,39,LINGERIE,0.0,0
1063262,2014-08-21,42,BEAUTY,0.0,0
357897,2013-07-20,50,GROCERY I,6022.0,0
1229365,2014-11-22,52,HOME AND KITCHEN II,0.0,0
2665106,2017-02-08,37,PET SUPPLIES,15.0,0
1930949,2015-12-22,38,LAWN AND GARDEN,8.0,0
1632416,2015-07-08,12,BREAD/BAKERY,148.0,0
2838455,2017-05-16,50,PET SUPPLIES,14.0,0
639054,2013-12-26,4,DELI,179.361,0
1611216,2015-06-26,17,MEATS,171.797,0
226212,2013-05-07,6,PRODUCE,2.0,0
1954840,2016-01-05,9,LADIESWEAR,8.0,0
2703046,2017-03-01,51,HOME AND KITCHEN II,67.0,2
407322,2013-08-17,38,BEVERAGES,1390.0,0
781864,2014-03-16,46,POULTRY,2259.653,0
2329392,2016-08-03,18,LINGERIE,0.0,0
2590778,2016-12-28,51,HARDWARE,0.0,0
1752019,2015-09-13,18,HOME AND KITCHEN II,43.0,0
629287,2013-12-20,16,EGGS,152.0,0
1393817,2015-02-24,17,PREPARED FOODS,70.0,0
1329596,2015-01-19,15,PET SUPPLIES,0.0,0
2735303,2017-03-19,7,SEAFOOD,47.786,1
2381530,2016-09-01,30,LADIESWEAR,0.0,0
2305202,2016-07-20,39,LAWN AND GARDEN,8.0,0
1385335,2015-02-19,29,POULTRY,0.0,0
362404,2013-07-23,27,SCHOOL AND OFFICE SUPPLIES,0.0,0
1881370,2015-11-24,47,CLEANING,1752.0,7
550401,2013-11-05,51,PLAYERS AND ELECTRONICS,0.0,0
1956324,2016-01-06,5,HOME CARE,235.0,1
2962921,2017-07-25,43,HOME AND KITCHEN II,17.0,0
2836698,2017-05-15,51,HOME CARE,318.0,13
2079493,2016-03-15,6,SCHOOL AND OFFICE SUPPLIES,0.0,0
2536030,2016-11-27,16,GROCERY II,8.0,2
1136913,2014-10-01,9,PRODUCE,1538.485,1
540901,2013-10-31,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
2318838,2016-07-28,21,PLAYERS AND ELECTRONICS,4.0,0
542015,2013-11-01,17,MAGAZINES,0.0,0
594333,2013-11-30,35,BEVERAGES,593.0,0
2988813,2017-08-09,20,BEVERAGES,3045.0,32
1094638,2014-09-08,22,POULTRY,0.0,0
1283277,2014-12-23,16,CELEBRATION,5.0,0
46876,2013-01-27,24,HOME AND KITCHEN II,0.0,0
578889,2013-11-21,51,BEVERAGES,1520.0,0
2838203,2017-05-16,44,BREAD/BAKERY,1630.738,8
1329254,2015-01-18,6,HARDWARE,0.0,0
2108747,2016-04-01,27,HARDWARE,2.0,0
2048149,2016-02-27,27,BOOKS,0.0,0
864291,2014-05-02,1,LINGERIE,12.0,0
1899113,2015-12-04,44,PREPARED FOODS,440.08398,1
1701043,2015-08-15,37,PERSONAL CARE,293.0,1
430984,2013-08-30,51,BOOKS,0.0,0
50687,2013-01-29,30,SEAFOOD,5.0,0
312895,2013-06-25,38,"LIQUOR,WINE,BEER",32.0,0
942533,2014-06-14,54,LAWN AND GARDEN,0.0,0
508287,2013-10-13,20,LINGERIE,0.0,0
642103,2013-12-28,25,"LIQUOR,WINE,BEER",1109.0,0
2699459,2017-02-27,50,PET SUPPLIES,16.0,0
859486,2014-04-29,25,BABY CARE,0.0,0
2907274,2017-06-24,32,CLEANING,423.0,27
1383599,2015-02-18,30,DAIRY,225.0,0
1724508,2015-08-28,45,PLAYERS AND ELECTRONICS,45.0,0
552471,2013-11-07,10,HOME CARE,0.0,0
144906,2013-03-23,25,BEVERAGES,2990.0,0
1010375,2014-07-22,9,HARDWARE,0.0,0
2907583,2017-06-24,40,LADIESWEAR,0.0,0
2193724,2016-05-19,11,HOME AND KITCHEN II,11.0,0
2241578,2016-06-14,53,LAWN AND GARDEN,0.0,0
1797291,2015-10-08,38,GROCERY I,3045.0,7
27165,2013-01-16,21,CELEBRATION,0.0,0
737045,2014-02-19,39,MAGAZINES,0.0,0
2572343,2016-12-17,34,PET SUPPLIES,5.0,1
1721047,2015-08-26,48,SCHOOL AND OFFICE SUPPLIES,58.0,3
496955,2013-10-06,52,DAIRY,0.0,0
1200313,2014-11-06,38,BOOKS,0.0,0
856730,2014-04-27,47,HOME APPLIANCES,0.0,0
1210754,2014-11-12,30,HOME APPLIANCES,0.0,0
1595963,2015-06-17,39,HOME APPLIANCES,0.0,0
426266,2013-08-28,2,BREAD/BAKERY,276.482,0
1841329,2015-11-02,23,POULTRY,214.145,0
259984,2013-05-26,53,EGGS,0.0,0
2836881,2017-05-15,8,BEVERAGES,4329.0,34
455029,2013-09-13,26,PERSONAL CARE,112.0,0
2385787,2016-09-03,5,LADIESWEAR,20.0,0
2847043,2017-05-21,42,BABY CARE,0.0,0
2058547,2016-03-04,19,CLEANING,1045.0,4
515700,2013-10-17,29,DELI,0.0,0
2316136,2016-07-26,45,SCHOOL AND OFFICE SUPPLIES,3.0,0
1866864,2015-11-16,4,LINGERIE,15.0,0
2126082,2016-04-11,13,MEATS,174.83899,1
2172835,2016-05-07,25,HOME AND KITCHEN II,9.0,0
395297,2013-08-10,5,MAGAZINES,0.0,0
595495,2013-12-01,18,EGGS,351.0,0
855350,2014-04-26,9,MAGAZINES,0.0,0
1056399,2014-08-17,5,BEVERAGES,1329.0,3
2706518,2017-03-03,49,MAGAZINES,15.0,0
2099909,2016-03-27,29,LAWN AND GARDEN,3.0,0
1923258,2015-12-18,22,HOME CARE,78.0,0
679380,2014-01-18,21,DELI,0.0,0
2566879,2016-12-14,31,CLEANING,910.0,22
351357,2013-07-17,18,CELEBRATION,0.0,0
811425,2014-04-02,26,LINGERIE,4.0,0
806078,2014-03-30,26,LAWN AND GARDEN,0.0,0
1150237,2014-10-09,32,"LIQUOR,WINE,BEER",146.0,0
1522335,2015-05-07,23,GROCERY I,1709.0,10
2330699,2016-08-03,54,DAIRY,230.0,59
74864,2013-02-12,1,LAWN AND GARDEN,1.0,0
1716192,2015-08-24,12,PLAYERS AND ELECTRONICS,12.0,0
1492363,2015-04-20,32,BOOKS,0.0,0
1459966,2015-04-02,23,GROCERY II,55.0,0
2659818,2017-02-05,39,HOME CARE,441.0,12
2472622,2016-10-22,36,SCHOOL AND OFFICE SUPPLIES,3.0,0
158973,2013-03-31,2,GROCERY I,3510.0,0
2152687,2016-04-26,1,SCHOOL AND OFFICE SUPPLIES,1.0,0
2803846,2017-04-27,30,BABY CARE,0.0,0
2873525,2017-06-05,35,HOME APPLIANCES,0.0,0
829137,2014-04-12,23,GROCERY I,2008.0,0
1988856,2016-01-25,13,GROCERY I,2215.0,7
2588708,2016-12-27,43,MAGAZINES,1.0,0
1260739,2014-12-10,33,CLEANING,904.0,1
1258527,2014-12-09,21,CELEBRATION,0.0,0
435421,2013-09-02,26,LADIESWEAR,0.0,0
92030,2013-02-21,40,PET SUPPLIES,0.0,0
2386783,2016-09-04,28,PERSONAL CARE,885.0,8
1878448,2015-11-23,15,"LIQUOR,WINE,BEER",9.0,0
1026517,2014-08-01,11,LADIESWEAR,0.0,0
1455280,2015-03-30,41,GROCERY II,21.0,0
2519638,2016-11-17,6,"LIQUOR,WINE,BEER",45.0,1
2336179,2016-08-06,9,EGGS,192.0,0
2104582,2016-03-30,10,CLEANING,523.0,0
1308276,2015-01-07,17,MEATS,224.706,0
2496699,2016-11-05,12,HOME CARE,101.0,11
2303789,2016-07-19,49,PET SUPPLIES,11.0,0
2169093,2016-05-05,20,BEVERAGES,2949.0,42
1522467,2015-05-07,27,GROCERY I,2527.0,22
2994388,2017-08-12,27,BABY CARE,0.0,0
1170502,2014-10-20,50,PERSONAL CARE,442.0,3
2920298,2017-07-01,47,PREPARED FOODS,415.766,0
748440,2014-02-26,1,AUTOMOTIVE,6.0,0
2816475,2017-05-04,34,MEATS,249.631,21
2577105,2016-12-20,19,BEVERAGES,3209.0,46
2017323,2016-02-10,12,AUTOMOTIVE,8.0,0
1855988,2015-11-10,35,BEAUTY,0.0,0
2978301,2017-08-03,25,HOME CARE,99.0,5
2708834,2017-03-05,14,PREPARED FOODS,104.0,0
1176477,2014-10-24,19,PLAYERS AND ELECTRONICS,0.0,0
472361,2013-09-23,12,SEAFOOD,3.0,0
1121051,2014-09-23,14,DAIRY,388.0,0
1543481,2015-05-19,17,BREAD/BAKERY,184.0,0
1720567,2015-08-26,35,GROCERY II,4.0,0
2625028,2017-01-17,13,EGGS,32.0,0
817384,2014-04-05,43,CLEANING,970.0,0
721550,2014-02-10,54,BREAD/BAKERY,231.0,0
2346982,2016-08-13,11,"LIQUOR,WINE,BEER",103.0,2
1703141,2015-08-16,46,FROZEN FOODS,358.682,2
2201503,2016-05-23,3,CLEANING,2006.0,4
1339762,2015-01-24,5,POULTRY,311.313,0
1702359,2015-08-16,24,LINGERIE,10.0,0
1224758,2014-11-20,23,PREPARED FOODS,52.0,0
997433,2014-07-15,45,DAIRY,1712.0,3
706875,2014-02-02,42,HOME AND KITCHEN I,0.0,0
753189,2014-02-28,41,PRODUCE,11.0,0
2300202,2016-07-17,49,BEVERAGES,7586.0,13
796959,2014-03-25,20,DELI,0.0,0
2203940,2016-05-24,48,BEAUTY,2.0,0
2986531,2017-08-07,6,SCHOOL AND OFFICE SUPPLIES,0.0,0
1723721,2015-08-28,23,SEAFOOD,20.019001,4
1875483,2015-11-21,31,PLAYERS AND ELECTRONICS,5.0,0
214926,2013-05-01,39,PRODUCE,0.0,0
1073493,2014-08-27,3,BEVERAGES,3448.0,2
2612996,2017-01-10,25,MAGAZINES,0.0,0
2454649,2016-10-12,32,EGGS,209.0,1
1179381,2014-10-25,5,PLAYERS AND ELECTRONICS,1.0,0
2897717,2017-06-19,14,LAWN AND GARDEN,0.0,0
1446885,2015-03-25,7,AUTOMOTIVE,1.0,0
2064208,2016-03-07,27,PERSONAL CARE,244.0,2
291212,2013-06-13,3,LAWN AND GARDEN,8.0,0
1162123,2014-10-16,16,POULTRY,97.768,11
1485995,2015-04-16,53,BREAD/BAKERY,291.469,3
1815184,2015-10-18,4,LADIESWEAR,50.0,0
406436,2013-08-17,13,DAIRY,84.0,0
1365771,2015-02-08,30,AUTOMOTIVE,2.0,0
2307315,2016-07-21,48,LINGERIE,0.0,0
2688795,2017-02-21,51,LINGERIE,3.0,0
1104495,2014-09-13,49,HOME CARE,414.0,0
454082,2013-09-12,5,BEAUTY,3.0,0
1276933,2014-12-19,37,SCHOOL AND OFFICE SUPPLIES,0.0,0
799083,2014-03-26,3,LINGERIE,34.0,0
826220,2014-04-10,40,SEAFOOD,3.0,0
1153048,2014-10-11,11,POULTRY,790.978,0
2921962,2017-07-02,44,EGGS,1100.0,0
284781,2013-06-09,49,MEATS,677.169,0
2283006,2016-07-08,17,AUTOMOTIVE,5.0,0
2864248,2017-05-31,25,GROCERY II,5.0,0
367853,2013-07-26,30,BEAUTY,0.0,0
1825453,2015-10-24,28,PERSONAL CARE,306.0,0
2218295,2016-06-01,50,BEAUTY,6.0,1
1690185,2015-08-09,32,MEATS,62.777,0
1246060,2014-12-02,21,GROCERY II,0.0,0
320255,2013-06-29,44,MAGAZINES,0.0,0
2540658,2016-11-29,45,LINGERIE,1.0,0
1660255,2015-07-23,42,PERSONAL CARE,0.0,0
1355475,2015-02-02,41,AUTOMOTIVE,4.0,0
1870876,2015-11-18,52,CLEANING,0.0,0
1470732,2015-04-08,25,LINGERIE,10.0,0
530422,2013-10-25,41,GROCERY II,14.0,0
1397068,2015-02-25,9,GROCERY II,7.0,0
1492042,2015-04-20,23,GROCERY II,20.0,0
1659437,2015-07-23,2,SEAFOOD,31.425,0
375942,2013-07-30,8,CELEBRATION,0.0,0
149144,2013-03-25,43,HOME APPLIANCES,0.0,0
1639977,2015-07-12,24,DELI,301.982,0
2821462,2017-05-07,24,POULTRY,542.34503,0
248877,2013-05-20,41,MEATS,93.046,0
629728,2013-12-20,28,"LIQUOR,WINE,BEER",600.0,0
998646,2014-07-16,3,AUTOMOTIVE,12.0,0
916696,2014-05-31,3,"LIQUOR,WINE,BEER",457.0,0
367451,2013-07-26,19,PREPARED FOODS,12.0,0
999492,2014-07-16,52,LINGERIE,0.0,0
731746,2014-02-16,40,BOOKS,0.0,0
1975851,2016-01-17,48,DELI,1087.488,0
394464,2013-08-10,27,HOME AND KITCHEN I,0.0,0
336353,2013-07-08,46,HOME APPLIANCES,0.0,0
1615873,2015-06-28,47,POULTRY,1807.155,0
1856803,2015-11-10,8,PERSONAL CARE,276.0,0
2630928,2017-01-20,29,BEVERAGES,2347.0,40
2950815,2017-07-18,53,LINGERIE,3.0,0
1047814,2014-08-12,9,SCHOOL AND OFFICE SUPPLIES,0.0,0
2661851,2017-02-06,46,BREAD/BAKERY,803.0,10
2399067,2016-09-11,23,AUTOMOTIVE,1.0,0
2816722,2017-05-04,41,CLEANING,786.0,33
2863553,2017-05-30,6,FROZEN FOODS,126.348,3
1559631,2015-05-28,2,HOME CARE,180.0,0
135381,2013-03-17,8,HOME AND KITCHEN I,0.0,0
1449484,2015-03-27,29,PERSONAL CARE,310.0,1
2096180,2016-03-25,24,LAWN AND GARDEN,9.0,0
2679337,2017-02-16,37,BABY CARE,0.0,0
2488232,2016-10-31,24,SEAFOOD,39.89,2
2702132,2017-03-01,26,PET SUPPLIES,2.0,0
1777274,2015-09-27,26,PET SUPPLIES,0.0,0
1932139,2015-12-23,21,"LIQUOR,WINE,BEER",157.0,0
2732066,2017-03-18,16,PREPARED FOODS,29.0,0
906662,2014-05-25,48,LAWN AND GARDEN,11.0,0
1221618,2014-11-18,35,MEATS,194.998,0
387476,2013-08-06,30,MAGAZINES,0.0,0
2901034,2017-06-20,8,BOOKS,0.0,0
1682593,2015-08-05,2,"LIQUOR,WINE,BEER",69.0,0
1800725,2015-10-10,34,HARDWARE,1.0,0
943053,2014-06-15,2,GROCERY I,3297.0,1
259216,2013-05-26,32,BABY CARE,0.0,0
881520,2014-05-11,42,MEATS,0.0,0
659858,2014-01-07,23,MAGAZINES,0.0,0
304421,2013-06-20,5,PREPARED FOODS,99.0,0
772383,2014-03-11,30,HOME CARE,106.0,0
792361,2014-03-22,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
526809,2013-10-23,4,PRODUCE,0.0,0
2223857,2016-06-04,7,LAWN AND GARDEN,44.0,0
2667766,2017-02-10,12,GROCERY II,18.0,0
1605733,2015-06-23,13,LADIESWEAR,5.0,0
2487848,2016-10-31,14,FROZEN FOODS,26.0,2
2616962,2017-01-12,36,PREPARED FOODS,46.849,1
2025620,2016-02-14,44,HARDWARE,3.0,0
2317259,2016-07-27,27,SEAFOOD,15.328,0
2746092,2017-03-26,1,PRODUCE,1192.8619,0
2965199,2017-07-26,8,HOME APPLIANCES,0.0,0
1800181,2015-10-10,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
557891,2013-11-10,12,PET SUPPLIES,0.0,0
2029172,2016-02-16,44,BEAUTY,9.0,0
2260997,2016-06-25,49,BEAUTY,11.0,1
932723,2014-06-09,3,FROZEN FOODS,331.95,3
818145,2014-04-06,15,DELI,261.0,0
1490687,2015-04-19,35,FROZEN FOODS,44.0,0
34299,2013-01-20,21,GROCERY I,0.0,0
18448,2013-01-11,27,BABY CARE,0.0,0
1738923,2015-09-05,5,LINGERIE,35.0,1
1517557,2015-05-04,39,LADIESWEAR,0.0,0
2761679,2017-04-03,47,DAIRY,2626.0,6
68692,2013-02-08,36,LADIESWEAR,0.0,0
2292283,2016-07-13,27,BOOKS,0.0,0
1110985,2014-09-17,31,CLEANING,800.0,3
905533,2014-05-25,17,GROCERY II,4.0,0
1342910,2015-01-26,39,DAIRY,429.0,0
902583,2014-05-23,34,AUTOMOTIVE,3.0,0
366877,2013-07-25,52,HOME AND KITCHEN II,0.0,0
556969,2013-11-09,36,POULTRY,136.824,0
2589440,2016-12-28,14,PREPARED FOODS,87.0,7
1953941,2016-01-05,33,FROZEN FOODS,48.591,0
2178913,2016-05-10,45,"LIQUOR,WINE,BEER",83.0,0
1894411,2015-12-02,13,GROCERY II,7.0,0
1497102,2015-04-23,15,MEATS,114.656,12
1282938,2014-12-22,6,PRODUCE,3165.308,1
1677234,2015-08-02,2,DELI,367.887,0
1961185,2016-01-09,36,POULTRY,111.173004,0
356516,2013-07-20,12,HOME APPLIANCES,0.0,0
2504772,2016-11-09,39,CELEBRATION,3.0,0
1665786,2015-07-26,48,GROCERY I,10663.0,20
2300215,2016-07-17,49,HOME AND KITCHEN II,37.0,2
1933230,2015-12-23,51,MEATS,648.567,0
328298,2013-07-04,20,HARDWARE,0.0,0
1623245,2015-07-02,54,DAIRY,166.0,0
2787348,2017-04-18,18,BEVERAGES,2988.0,34
1946669,2016-01-01,29,SEAFOOD,0.0,0
107408,2013-03-02,22,PET SUPPLIES,0.0,0
565172,2013-11-14,17,HARDWARE,2.0,0
469575,2013-09-21,34,HOME CARE,0.0,0
414071,2013-08-21,27,LAWN AND GARDEN,3.0,0
1855536,2015-11-10,22,GROCERY I,1291.0,1
1110951,2014-09-17,30,CELEBRATION,5.0,0
1607896,2015-06-24,24,BOOKS,0.0,0
2602418,2017-01-04,29,BREAD/BAKERY,522.0,7
1373195,2015-02-12,38,SEAFOOD,17.395,0
844429,2014-04-20,51,PERSONAL CARE,385.0,0
2539617,2016-11-29,17,BEVERAGES,3472.0,52
1299724,2015-01-02,27,LADIESWEAR,0.0,0
1543020,2015-05-18,53,CELEBRATION,0.0,0
186826,2013-04-15,50,GROCERY II,24.0,0
1477558,2015-04-12,17,HOME AND KITCHEN II,18.0,0
154819,2013-03-28,52,HOME AND KITCHEN II,0.0,0
96056,2013-02-23,53,PET SUPPLIES,0.0,0
1827361,2015-10-25,31,LADIESWEAR,5.0,0
662308,2014-01-08,41,SCHOOL AND OFFICE SUPPLIES,0.0,0
2315893,2016-07-26,39,LADIESWEAR,9.0,0
747384,2014-02-25,3,AUTOMOTIVE,6.0,0
210724,2013-04-29,21,LADIESWEAR,0.0,0
57709,2013-02-02,28,PERSONAL CARE,272.0,0
151350,2013-03-26,6,GROCERY I,2510.0,0
2122850,2016-04-09,22,PET SUPPLIES,0.0,0
1788164,2015-10-03,31,PET SUPPLIES,0.0,0
1166823,2014-10-18,48,DELI,825.007,1
1472448,2015-04-09,23,LINGERIE,0.0,0
2049655,2016-02-28,19,PERSONAL CARE,245.0,1
1329116,2015-01-18,51,DAIRY,1896.0,0
1149930,2014-10-09,24,GROCERY I,2745.0,4
891689,2014-05-17,28,PREPARED FOODS,76.752,0
1586574,2015-06-12,26,AUTOMOTIVE,0.0,0
895380,2014-05-19,31,MEATS,138.031,0
273127,2013-06-03,22,LADIESWEAR,0.0,0
2006298,2016-02-03,51,PRODUCE,7486.837,198
2933989,2017-07-09,31,PERSONAL CARE,456.0,9
1950643,2016-01-03,40,GROCERY II,11.0,2
945937,2014-06-16,5,PERSONAL CARE,302.0,0
1123022,2014-09-24,19,SEAFOOD,4.0,0
377710,2013-07-31,7,PERSONAL CARE,147.0,0
1263691,2014-12-12,16,"LIQUOR,WINE,BEER",68.0,0
1854942,2015-11-09,6,GROCERY I,4617.0,22
2640684,2017-01-25,51,MEATS,540.096,0
1344707,2015-01-27,39,MAGAZINES,0.0,0
615978,2013-12-12,42,AUTOMOTIVE,0.0,0
1874679,2015-11-21,1,HOME AND KITCHEN I,61.0,0
1669950,2015-07-29,15,HOME CARE,280.0,0
1580451,2015-06-08,53,HOME AND KITCHEN I,10.0,0
20141,2013-01-12,24,FROZEN FOODS,101.691,0
1682662,2015-08-05,21,PERSONAL CARE,419.0,0
2233879,2016-06-10,38,EGGS,71.0,22
2712225,2017-03-07,1,LINGERIE,16.0,0
1630690,2015-07-07,13,POULTRY,137.635,0
2098775,2016-03-26,47,DAIRY,2651.0,2
2387323,2016-09-04,43,BOOKS,0.0,0
175472,2013-04-09,32,FROZEN FOODS,9.0,0
2328224,2016-08-02,35,DAIRY,243.0,5
2674655,2017-02-13,6,BREAD/BAKERY,707.894,13
2158065,2016-04-29,10,PRODUCE,164.22,1
1801017,2015-10-10,42,DELI,143.788,0
127158,2013-03-13,27,DELI,164.717,0
1691526,2015-08-10,20,GROCERY I,5065.04,4
2927090,2017-07-05,38,MAGAZINES,2.0,0
528046,2013-10-24,25,GROCERY II,1.0,0
2452459,2016-10-11,20,SCHOOL AND OFFICE SUPPLIES,2.0,0
334048,2013-07-07,31,"LIQUOR,WINE,BEER",0.0,0
1139804,2014-10-03,4,HOME APPLIANCES,1.0,0
303630,2013-06-20,28,PRODUCE,0.0,0
126670,2013-03-13,13,HOME AND KITCHEN II,0.0,0
296731,2013-06-16,34,POULTRY,117.285995,0
2787331,2017-04-18,17,LADIESWEAR,1.0,0
217706,2013-05-03,18,BREAD/BAKERY,595.0,0
988278,2014-07-10,38,PLAYERS AND ELECTRONICS,10.0,0
2943360,2017-07-14,44,MEATS,1597.756,52
2338271,2016-08-08,17,MAGAZINES,3.0,0
1774110,2015-09-25,37,PRODUCE,2713.236,0
496127,2013-10-06,3,BREAD/BAKERY,1458.157,0
2610921,2017-01-09,17,PLAYERS AND ELECTRONICS,15.0,1
1438388,2015-03-21,18,HOME APPLIANCES,0.0,0
1190591,2014-11-01,15,HOME APPLIANCES,0.0,0
2957153,2017-07-22,31,MAGAZINES,1.0,0
674476,2014-01-15,33,"LIQUOR,WINE,BEER",45.0,0
1130687,2014-09-28,34,DAIRY,778.0,1
1879872,2015-11-23,54,PLAYERS AND ELECTRONICS,2.0,0
1482670,2015-04-15,10,GROCERY II,7.0,0
1643565,2015-07-14,25,AUTOMOTIVE,1.0,0
535614,2013-10-28,37,MEATS,244.666,0
1809617,2015-10-15,33,PREPARED FOODS,29.0,0
521408,2013-10-20,39,DAIRY,277.0,0
932470,2014-06-09,22,"LIQUOR,WINE,BEER",0.0,0
1194289,2014-11-03,19,LADIESWEAR,13.0,0
2899384,2017-06-20,11,BOOKS,0.0,0
456416,2013-09-14,15,PET SUPPLIES,0.0,0
2455696,2016-10-13,12,BABY CARE,1.0,0
1783053,2015-09-30,38,PRODUCE,4336.433,165
379494,2013-08-01,7,PLAYERS AND ELECTRONICS,0.0,0
995800,2014-07-14,49,PERSONAL CARE,327.0,0
1770688,2015-09-23,41,CLEANING,699.0,4
2899810,2017-06-20,23,BABY CARE,0.0,0
2040513,2016-02-23,12,MEATS,172.39099,0
1701634,2015-08-15,53,"LIQUOR,WINE,BEER",144.0,0
2804593,2017-04-27,50,"LIQUOR,WINE,BEER",61.0,3
2970308,2017-07-29,50,FROZEN FOODS,200.0,1
2305330,2016-07-20,42,HOME AND KITCHEN II,16.0,1
2122353,2016-04-08,9,MEATS,237.857,0
951022,2014-06-19,42,POULTRY,0.0,0
278889,2013-06-06,34,CELEBRATION,0.0,0
127860,2013-03-13,46,HOME CARE,0.0,0
940367,2014-06-13,43,SEAFOOD,0.0,0
1525967,2015-05-09,25,HARDWARE,0.0,0
2054762,2016-03-02,12,HOME APPLIANCES,1.0,0
2091850,2016-03-22,52,GROCERY II,0.0,0
699629,2014-01-29,39,PREPARED FOODS,43.146,0
2767340,2017-04-06,6,PET SUPPLIES,16.0,0
145078,2013-03-23,3,EGGS,609.0,0
539553,2013-10-30,48,BEVERAGES,1086.0,0
1971308,2016-01-15,20,LAWN AND GARDEN,4.0,0
1379780,2015-02-16,23,HOME APPLIANCES,0.0,0
2459835,2016-10-15,28,HOME AND KITCHEN I,48.0,0
1146873,2014-10-07,38,MEATS,141.114,0
524699,2013-10-22,30,SEAFOOD,3.0,0
2956335,2017-07-21,9,PRODUCE,1241.864,15
1830890,2015-10-27,30,HOME APPLIANCES,0.0,0
2898598,2017-06-19,39,EGGS,1705.0,21
1330765,2015-01-19,48,CLEANING,1708.0,3
1858836,2015-11-12,15,GROCERY I,2252.0,1
2549416,2016-12-04,41,BABY CARE,0.0,0
30707,2013-01-18,20,HOME APPLIANCES,0.0,0
1112355,2014-09-18,2,MEATS,465.59702,0
2942317,2017-07-14,16,BOOKS,0.0,0
1545817,2015-05-20,31,SCHOOL AND OFFICE SUPPLIES,0.0,0
2217337,2016-06-01,24,BABY CARE,0.0,0
1495190,2015-04-22,11,PET SUPPLIES,0.0,0
1129715,2014-09-27,7,PET SUPPLIES,9.0,0
606546,2013-12-07,28,CELEBRATION,0.0,0
2982920,2017-08-05,54,HOME APPLIANCES,0.0,0
2015518,2016-02-09,11,EGGS,97.0,0
1631453,2015-07-07,34,SEAFOOD,0.0,0
1228703,2014-11-22,34,HARDWARE,3.0,0
1251805,2014-12-05,32,HOME AND KITCHEN II,0.0,0
2404103,2016-09-14,14,LAWN AND GARDEN,0.0,0
802257,2014-03-28,19,PLAYERS AND ELECTRONICS,4.0,0
966049,2014-06-28,15,CLEANING,598.0,1
203929,2013-04-25,30,"LIQUOR,WINE,BEER",1.0,0
497756,2013-10-07,25,HOME APPLIANCES,0.0,0
1660787,2015-07-23,8,PREPARED FOODS,213.26,0
847115,2014-04-22,28,BREAD/BAKERY,454.0,2
581336,2013-11-23,20,DAIRY,0.0,0
1038850,2014-08-07,8,EGGS,252.0,0
2004070,2016-02-02,4,GROCERY II,16.0,0
2250353,2016-06-19,5,HOME APPLIANCES,0.0,0
1772806,2015-09-24,50,GROCERY II,24.0,0
2199344,2016-05-22,19,PET SUPPLIES,0.0,0
1066934,2014-08-23,45,FROZEN FOODS,531.928,1
2046084,2016-02-26,19,HOME CARE,118.0,0
75865,2013-02-12,37,SCHOOL AND OFFICE SUPPLIES,0.0,0
1747701,2015-09-10,46,LINGERIE,1.0,1
2620707,2017-01-14,41,GROCERY I,4419.0,60
1958754,2016-01-08,19,CELEBRATION,4.0,0
524358,2013-10-22,21,LINGERIE,0.0,0
